split,scene_id,actual_family,role,method,required_delay,required_phase,state,fallback,fallback_reason,global_uncertain,global_decorrelated,blocker,delay_estimate_ns,delay_confidence,delay_rmse_rad,delay_deadband_inside,delay_confidence_ok,delay_fit_ok,delay_support_ok,delay_active_independent,phase_method,phase_estimate_deg_per_pulse,phase_confidence,phase_rmse_rad,phase_deadband_inside,phase_confidence_ok,phase_fit_ok,phase_active_independent,pulse_coherence,estimated_gain_db,oracle_cancellation_db,current_cancellation_db,oracle_headroom_db,recovery_ratio,fallback_opportunity_cost_db,uncertain_headroom_gt_0_5_db,uncertain_headroom_gt_1_db,old_delay_blocked,old_phase_blocked
calibration,calibration_006,zero,target_on,J3_D3_P1_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.19031602637956563,0.02315223276155276,0.0482588617191038,True,True,True,True,False,P1,0.002010187878528254,0.01968825506841909,0.009363789837707309,True,True,True,False,0.8844113105975993,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_006,zero,target_on,J4_D3_P2_joint,False,False,UNCERTAIN,True,state_uncertain,True,False,phase,-0.19031602637956563,0.02315223276155276,0.0482588617191038,True,True,True,True,False,P2,0.0020551826621164368,0.036620758060778025,0.009321707794284156,True,False,True,False,0.8844113105975993,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_006,zero,target_off,J1_D3_delay_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.19271360077823407,0.023700128127668307,0.04825960959531356,True,True,True,True,False,P1,0.002008482981965409,0.019594666711025277,0.009379598665819998,True,True,True,False,0.8844046354027857,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_006,zero,target_off,J2_P1_phase_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.19271360077823407,0.023700128127668307,0.04825960959531356,True,True,True,True,False,P1,0.002008482981965409,0.019594666711025277,0.009379598665819998,True,True,True,False,0.8844046354027857,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_006,zero,target_off,J3_D3_P1_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.19271360077823407,0.023700128127668307,0.04825960959531356,True,True,True,True,False,P1,0.002008482981965409,0.019594666711025277,0.009379598665819998,True,True,True,False,0.8844046354027857,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_006,zero,target_off,J4_D3_P2_joint,False,False,UNCERTAIN,True,state_uncertain,True,False,phase,-0.19271360077823407,0.023700128127668307,0.04825960959531356,True,True,True,True,False,P2,0.0020558427404786936,0.036708464118091366,0.009327253984315578,True,False,True,False,0.8844046354027857,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_007,zero,target_on,J1_D3_delay_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.17924060306179854,0.005629085429269098,0.05750975834783007,True,True,True,True,False,P1,-0.0006678750509599061,0.08457115742016097,0.0014219218984022886,True,True,True,False,0.8700306830346669,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_007,zero,target_on,J2_P1_phase_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.17924060306179854,0.005629085429269098,0.05750975834783007,True,True,True,True,False,P1,-0.0006678750509599061,0.08457115742016097,0.0014219218984022886,True,True,True,False,0.8700306830346669,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_007,zero,target_on,J3_D3_P1_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.17924060306179854,0.005629085429269098,0.05750975834783007,True,True,True,True,False,P1,-0.0006678750509599061,0.08457115742016097,0.0014219218984022886,True,True,True,False,0.8700306830346669,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_007,zero,target_on,J4_D3_P2_joint,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.17924060306179854,0.005629085429269098,0.05750975834783007,True,True,True,True,False,P2,-0.0006609226213783677,0.1324939361257842,0.0013704218394545724,True,True,True,False,0.8700306830346669,0.0,nan,nan,nan,nan,nan,False,False,False,False
