split,scene_id,family,snr_db,method,target_id,target_row,target_col,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,on_roi_cells,off_roi_cells,target_only_roi_cells,L_causal_dB,L_target_only_dB,peak_transfer_dB,integrated_roi_energy_candidate,integrated_roi_energy_current,range_centroid_shift_cells,doppler_centroid_shift_cells,peak_bin_shift_cells,roi_spreading_delta_cells,delta_definition,target_only_definition,delta_cell_count,delta_sum_real,delta_sum_imag,delta_energy,delta_peak_abs,delta_peak_real,delta_peak_imag,delta_peak_row,delta_peak_col,delta_centroid_row,delta_centroid_col,delta_spread_rms_cells,target_only_cell_count,target_only_sum_real,target_only_sum_imag,target_only_energy,target_only_peak_abs,target_only_peak_real,target_only_peak_imag,target_only_peak_row,target_only_peak_col,target_only_centroid_row,target_only_centroid_col,target_only_spread_rms_cells,oracle_lambda,j7_routing
test_v3,test_v3_033,M1,18.0,J0_Current,MISMATCH_B01_S000_R00,26,1259,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,214696812.30912486,214696812.30912486,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,12258.39848209382,9554.913215950131,214696812.30912486,12243.866030945082,9974.121799126267,7101.348443776369,27,1259,26.97424537036496,1259.2718693253246,0.5741103908204532,25,7649.322166442871,-14100.3949508667,222832595.3427164,11441.805166597238,4875.009765625,-10351.2890625,27,1259,26.97501560607985,1259.390583591992,0.5831160217961276,,False
test_v3,test_v3_033,M1,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,26,1259,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,214696812.30912486,214696812.30912486,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,12258.39848209382,9554.913215950131,214696812.30912486,12243.866030945082,9974.121799126267,7101.348443776369,27,1259,26.97424537036496,1259.2718693253246,0.5741103908204532,25,7649.322166442871,-14100.3949508667,222832595.3427164,11441.805166597238,4875.009765625,-10351.2890625,27,1259,26.97501560607985,1259.390583591992,0.5831160217961276,,False
test_v3,test_v3_033,M1,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,26,1259,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,214696812.30912486,214696812.30912486,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,12258.39848209382,9554.913215950131,214696812.30912486,12243.866030945082,9974.121799126267,7101.348443776369,27,1259,26.97424537036496,1259.2718693253246,0.5741103908204532,25,7649.322166442871,-14100.3949508667,222832595.3427164,11441.805166597238,4875.009765625,-10351.2890625,27,1259,26.97501560607985,1259.390583591992,0.5831160217961276,,False
test_v3,test_v3_033,M1,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,26,1259,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,214696812.30912486,214696812.30912486,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,12258.39848209382,9554.913215950131,214696812.30912486,12243.866030945082,9974.121799126267,7101.348443776369,27,1259,26.97424537036496,1259.2718693253246,0.5741103908204532,25,7649.322166442871,-14100.3949508667,222832595.3427164,11441.805166597238,4875.009765625,-10351.2890625,27,1259,26.97501560607985,1259.390583591992,0.5831160217961276,,True
test_v3,test_v3_033,M1,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,26,1259,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,214696812.30912486,214696812.30912486,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,12258.39848209382,9554.913215950131,214696812.30912486,12243.866030945082,9974.121799126267,7101.348443776369,27,1259,26.97424537036496,1259.2718693253246,0.5741103908204532,25,7649.322166442871,-14100.3949508667,222832595.3427164,11441.805166597238,4875.009765625,-10351.2890625,27,1259,26.97501560607985,1259.390583591992,0.5831160217961276,0.0,False
test_v3,test_v3_034,M2,18.0,J0_Current,MISMATCH_B01_S000_R00,98,1432,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,336661212.6852406,336661212.6852406,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,16335.625948369503,5807.146737754345,336661212.6852406,16944.75212763043,15878.948891282082,5914.694140434265,98,1432,98.00502309310401,1431.975000138291,0.581653282810639,25,-4342.894859313965,16791.541726112366,337408464.57708126,16974.412216591594,-4558.501953125,16350.86328125,98,1432,98.0049876984098,1432.0003876110982,0.5814262410451709,,False
test_v3,test_v3_034,M2,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,98,1432,False,False,False,nan,nan,nan,25,25,25,0.0027202641594240864,0.0025658384657615907,0.0032779314982380532,336872151.1942917,336661212.6852406,1.422947184437362e-05,-0.00036209815556276226,"(0, 0)",-0.00013993097274578314,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,16350.950074240565,5813.804963827133,336872151.1942917,16951.148043428522,15885.516379475594,5915.385815620422,98,1432,98.00466099494845,1431.975014367763,0.5815133518378932,25,-4196.600883483887,16845.611989974976,337607866.4678494,16980.479935799638,-4411.21533203125,16397.49609375,98,1432,98.004626379709,1432.0003883723452,0.581287527447002,,False
test_v3,test_v3_034,M2,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,98,1432,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,336661212.6852406,336661212.6852406,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,16335.625948369503,5807.146737754345,336661212.6852406,16944.75212763043,15878.948891282082,5914.694140434265,98,1432,98.00502309310401,1431.975000138291,0.581653282810639,25,-4342.894859313965,16791.541726112366,337408464.57708126,16974.412216591594,-4558.501953125,16350.86328125,98,1432,98.0049876984098,1432.0003876110982,0.5814262410451709,,False
test_v3,test_v3_034,M2,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,98,1432,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,336661212.6852406,336661212.6852406,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,16335.625948369503,5807.146737754345,336661212.6852406,16944.75212763043,15878.948891282082,5914.694140434265,98,1432,98.00502309310401,1431.975000138291,0.581653282810639,25,-4342.894859313965,16791.541726112366,337408464.57708126,16974.412216591594,-4558.501953125,16350.86328125,98,1432,98.0049876984098,1432.0003876110982,0.5814262410451709,,True
test_v3,test_v3_034,M2,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,98,1432,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,336661212.6852406,336661212.6852406,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,16335.625948369503,5807.146737754345,336661212.6852406,16944.75212763043,15878.948891282082,5914.694140434265,98,1432,98.00502309310401,1431.975000138291,0.581653282810639,25,-4342.894859313965,16791.541726112366,337408464.57708126,16974.412216591594,-4558.501953125,16350.86328125,98,1432,98.0049876984098,1432.0003876110982,0.5814262410451709,0.0,False
test_v3,test_v3_035,M3,18.0,J0_Current,MISMATCH_B01_S000_R00,16,405,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,289803932.77084404,289803932.77084404,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-382.0667450129986,16751.44203144312,289803932.77084404,15681.186040283164,-96.58016228675842,15680.888619661331,17,405,16.985587236495093,404.9799562492003,0.5955251060941208,25,290.5927164554596,-49.65110969543457,241753.17471311954,229.75112527039465,220.5802001953125,-64.26472473144531,18,405,16.729379404761723,405.0690853770742,1.6653586954182982,,False
test_v3,test_v3_035,M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,16,405,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,289803932.77084404,289803932.77084404,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-382.0667450129986,16751.44203144312,289803932.77084404,15681.186040283164,-96.58016228675842,15680.888619661331,17,405,16.985587236495093,404.9799562492003,0.5955251060941208,25,290.5927164554596,-49.65110969543457,241753.17471311954,229.75112527039465,220.5802001953125,-64.26472473144531,18,405,16.729379404761723,405.0690853770742,1.6653586954182982,,False
test_v3,test_v3_035,M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,16,405,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,289803932.77084404,289803932.77084404,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-382.0667450129986,16751.44203144312,289803932.77084404,15681.186040283164,-96.58016228675842,15680.888619661331,17,405,16.985587236495093,404.9799562492003,0.5955251060941208,25,290.5927164554596,-49.65110969543457,241753.17471311954,229.75112527039465,220.5802001953125,-64.26472473144531,18,405,16.729379404761723,405.0690853770742,1.6653586954182982,,False
test_v3,test_v3_035,M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,16,405,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,289803932.77084404,289803932.77084404,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-382.0667450129986,16751.44203144312,289803932.77084404,15681.186040283164,-96.58016228675842,15680.888619661331,17,405,16.985587236495093,404.9799562492003,0.5955251060941208,25,290.5927164554596,-49.65110969543457,241753.17471311954,229.75112527039465,220.5802001953125,-64.26472473144531,18,405,16.729379404761723,405.0690853770742,1.6653586954182982,,True
test_v3,test_v3_035,M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,16,405,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,289803932.77084404,289803932.77084404,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-382.0667450129986,16751.44203144312,289803932.77084404,15681.186040283164,-96.58016228675842,15680.888619661331,17,405,16.985587236495093,404.9799562492003,0.5955251060941208,25,290.5927164554596,-49.65110969543457,241753.17471311954,229.75112527039465,220.5802001953125,-64.26472473144531,18,405,16.729379404761723,405.0690853770742,1.6653586954182982,0.0,False
test_v3,test_v3_036,M1+M2,18.0,J0_Current,MISMATCH_B01_S000_R00,75,578,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,116441301.06880492,116441301.06880492,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,11623.402256309986,1454.5792645812035,116441301.06880492,9987.291633262665,9840.595732688904,1705.4822759628296,75,578,75.01484192203858,578.1015543444461,0.5452542271137866,25,4802.572402954102,535.6384162902832,31502982.82537296,4696.835625083482,4406.71875,1625.14453125,75,578,75.11406192265737,578.1482572307366,0.7691825180433122,,False
test_v3,test_v3_036,M1+M2,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,75,578,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,116441301.06880492,116441301.06880492,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,11623.402256309986,1454.5792645812035,116441301.06880492,9987.291633262665,9840.595732688904,1705.4822759628296,75,578,75.01484192203858,578.1015543444461,0.5452542271137866,25,4802.572402954102,535.6384162902832,31502982.82537296,4696.835625083482,4406.71875,1625.14453125,75,578,75.11406192265737,578.1482572307366,0.7691825180433122,,False
test_v3,test_v3_036,M1+M2,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,75,578,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,116441301.06880492,116441301.06880492,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,11623.402256309986,1454.5792645812035,116441301.06880492,9987.291633262665,9840.595732688904,1705.4822759628296,75,578,75.01484192203858,578.1015543444461,0.5452542271137866,25,4802.572402954102,535.6384162902832,31502982.82537296,4696.835625083482,4406.71875,1625.14453125,75,578,75.11406192265737,578.1482572307366,0.7691825180433122,,False
test_v3,test_v3_036,M1+M2,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,75,578,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,116441301.06880492,116441301.06880492,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,11623.402256309986,1454.5792645812035,116441301.06880492,9987.291633262665,9840.595732688904,1705.4822759628296,75,578,75.01484192203858,578.1015543444461,0.5452542271137866,25,4802.572402954102,535.6384162902832,31502982.82537296,4696.835625083482,4406.71875,1625.14453125,75,578,75.11406192265737,578.1482572307366,0.7691825180433122,,True
test_v3,test_v3_036,M1+M2,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,75,578,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,116441301.06880492,116441301.06880492,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,11623.402256309986,1454.5792645812035,116441301.06880492,9987.291633262665,9840.595732688904,1705.4822759628296,75,578,75.01484192203858,578.1015543444461,0.5452542271137866,25,4802.572402954102,535.6384162902832,31502982.82537296,4696.835625083482,4406.71875,1625.14453125,75,578,75.11406192265737,578.1482572307366,0.7691825180433122,0.0,False
test_v3,test_v3_037,M1+M3,18.0,J0_Current,MISMATCH_B01_S000_R00,7,751,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,187221948.62044325,187221948.62044325,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,14619.507894903421,8648.810584284365,187221948.62044325,11485.241685906383,9650.984266281128,6226.498155117035,7,751,7.000019042440609,751.2778576696986,0.5466736511575394,25,-619.1751794815063,588.8953266143799,265994.9562580668,280.2719829542658,-209.03843688964844,186.69578552246094,8,752,7.416104781276651,751.5891661467028,1.5083235771547392,,False
test_v3,test_v3_037,M1+M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,7,751,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,187221948.62044325,187221948.62044325,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,14619.507894903421,8648.810584284365,187221948.62044325,11485.241685906383,9650.984266281128,6226.498155117035,7,751,7.000019042440609,751.2778576696986,0.5466736511575394,25,-619.1751794815063,588.8953266143799,265994.9562580668,280.2719829542658,-209.03843688964844,186.69578552246094,8,752,7.416104781276651,751.5891661467028,1.5083235771547392,,False
test_v3,test_v3_037,M1+M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,7,751,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,187221948.62044325,187221948.62044325,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,14619.507894903421,8648.810584284365,187221948.62044325,11485.241685906383,9650.984266281128,6226.498155117035,7,751,7.000019042440609,751.2778576696986,0.5466736511575394,25,-619.1751794815063,588.8953266143799,265994.9562580668,280.2719829542658,-209.03843688964844,186.69578552246094,8,752,7.416104781276651,751.5891661467028,1.5083235771547392,,False
test_v3,test_v3_037,M1+M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,7,751,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,187221948.62044325,187221948.62044325,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,14619.507894903421,8648.810584284365,187221948.62044325,11485.241685906383,9650.984266281128,6226.498155117035,7,751,7.000019042440609,751.2778576696986,0.5466736511575394,25,-619.1751794815063,588.8953266143799,265994.9562580668,280.2719829542658,-209.03843688964844,186.69578552246094,8,752,7.416104781276651,751.5891661467028,1.5083235771547392,,True
test_v3,test_v3_037,M1+M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,7,751,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,187221948.62044325,187221948.62044325,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,14619.507894903421,8648.810584284365,187221948.62044325,11485.241685906383,9650.984266281128,6226.498155117035,7,751,7.000019042440609,751.2778576696986,0.5466736511575394,25,-619.1751794815063,588.8953266143799,265994.9562580668,280.2719829542658,-209.03843688964844,186.69578552246094,8,752,7.416104781276651,751.5891661467028,1.5083235771547392,0.0,False
test_v3,test_v3_038,M2+M3,18.0,J0_Current,MISMATCH_B01_S000_R00,78,924,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,26522755.930584867,26522755.930584867,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-783.7153976559639,3842.915420770645,26522755.930584867,4164.850227187578,-1419.50989818573,3915.4781398773193,78,924,78.0936413355162,923.9235664019474,0.7989462793016934,25,-260.6467590332031,3558.842704772949,68368931.98429829,6468.737807253879,-1173.0322265625,6361.49072265625,78,924,78.26624863934836,923.9696631540689,0.8199703731739146,,False
test_v3,test_v3_038,M2+M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,78,924,True,False,True,nan,nan,nan,25,25,25,0.008346971404577862,0.009262922350655591,0.015050472673323956,26573780.656273592,26522755.930584867,0.0009431359234213232,-0.0005785687292103603,"(0, 0)",-0.0009511068156687896,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-791.5484916567802,3851.0462877750397,26573780.656273592,4172.0731261042565,-1422.13205909729,3922.210419654846,78,924,78.09306276678699,923.9245095378708,0.7979951724860246,25,-267.17828369140625,3571.921859741211,68514909.42197837,6479.880469105224,-1175.4521484375,6372.375,78,924,78.26549474055494,923.9702627245312,0.8193445583034519,,False
test_v3,test_v3_038,M2+M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,78,924,True,False,True,nan,nan,nan,25,25,25,0.1890339183509911,0.4364047248226882,0.5295208491917277,27702696.280880813,26522755.930584867,0.05005481673015311,-0.025682025484030646,"(0, 0)",-0.056156579057982436,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1223.583314716816,4149.083289265633,27702696.280880813,4426.652503224279,-1526.7862968444824,4155.018169403076,78,924,78.06795931003217,923.9736212186775,0.7427897002437109,25,-638.8350982666016,4293.2054443359375,75596078.64586917,7039.905398974038,-1266.7744140625,6924.99462890625,78,924,78.22163867924294,924.0021256631626,0.7803131156817076,,False
test_v3,test_v3_038,M2+M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,78,924,True,False,True,nan,nan,nan,25,25,25,0.1890339183509911,0.4364047248226882,0.5295208491917277,27702696.280880813,26522755.930584867,0.05005481673015311,-0.025682025484030646,"(0, 0)",-0.056156579057982436,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1223.583314716816,4149.083289265633,27702696.280880813,4426.652503224279,-1526.7862968444824,4155.018169403076,78,924,78.06795931003217,923.9736212186775,0.7427897002437109,25,-638.8350982666016,4293.2054443359375,75596078.64586917,7039.905398974038,-1266.7744140625,6924.99462890625,78,924,78.22163867924294,924.0021256631626,0.7803131156817076,,True
test_v3,test_v3_038,M2+M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,78,924,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,26522755.930584867,26522755.930584867,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-783.7153976559639,3842.915420770645,26522755.930584867,4164.850227187578,-1419.50989818573,3915.4781398773193,78,924,78.0936413355162,923.9235664019474,0.7989462793016934,25,-260.6467590332031,3558.842704772949,68368931.98429829,6468.737807253879,-1173.0322265625,6361.49072265625,78,924,78.26624863934836,923.9696631540689,0.8199703731739146,0.0,False
test_v3,test_v3_039,M1+M2+M3,18.0,J0_Current,MISMATCH_B01_S000_R00,83,1097,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,170394961.33551437,170394961.33551437,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1432.1281065940857,17235.914927482605,170394961.33551437,10579.033496261181,424.8120422363281,10570.500671386719,84,1097,83.98160568514061,1097.2930590201188,0.6185277238226116,25,15646.57986831665,-1956.6773071289062,226287269.37755656,9998.052486722367,7588.14697265625,-6510.0751953125,84,1097,83.73362391260602,1097.341204839104,0.7865078647820748,,False
test_v3,test_v3_039,M1+M2+M3,18.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,83,1097,True,False,True,nan,nan,nan,25,25,25,0.00996209567838956,-1.2593107564407284,0.8255240703523754,170786271.69500586,170394961.33551437,-0.36016179356829525,0.03257342657062168,"(0, 0)",-0.05577187361673086,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1421.9080114364624,17679.466106414795,170786271.69500586,11633.816134501363,658.5098876953125,11615.164337158203,84,1097,84.01417911171123,1096.9328972265505,0.5627558502058807,25,-15765.798662185669,-9862.020823955536,169328104.25030863,11662.556916138186,-9610.408203125,-6607.21484375,84,1097,84.02934064885035,1096.9504591932057,0.5406253142827158,,False
test_v3,test_v3_039,M1+M2+M3,18.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,83,1097,False,False,False,nan,nan,nan,25,25,25,-3.0905481316674477,-3.906572933799114,-5.446093318173462,83637671.8339238,170394961.33551437,-1.034249763542448,-0.679976319340355,"(-1, 0)",0.6486777390753212,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,146.58031034469604,17416.96469295025,83637671.8339238,5651.208441970242,-828.0411376953125,5590.215087890625,83,1097,83.30162936580025,1096.2588092565763,1.2672054628979328,25,1239.8928365707397,4021.636775970459,92045556.63831966,6249.979491612795,1433.734375,-6083.30908203125,84,1095,83.37037323254548,1096.1017206533922,1.3012417374139145,,False
test_v3,test_v3_039,M1+M2+M3,18.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,83,1097,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,170394961.33551437,170394961.33551437,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1432.1281065940857,17235.914927482605,170394961.33551437,10579.033496261181,424.8120422363281,10570.500671386719,84,1097,83.98160568514061,1097.2930590201188,0.6185277238226116,25,15646.57986831665,-1956.6773071289062,226287269.37755656,9998.052486722367,7588.14697265625,-6510.0751953125,84,1097,83.73362391260602,1097.341204839104,0.7865078647820748,,True
test_v3,test_v3_039,M1+M2+M3,18.0,Oracle_Safe_Lambda_0_EvaluationOnly,MISMATCH_B01_S000_R00,83,1097,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,170394961.33551437,170394961.33551437,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1432.1281065940857,17235.914927482605,170394961.33551437,10579.033496261181,424.8120422363281,10570.500671386719,84,1097,83.98160568514061,1097.2930590201188,0.6185277238226116,25,15646.57986831665,-1956.6773071289062,226287269.37755656,9998.052486722367,7588.14697265625,-6510.0751953125,84,1097,83.73362391260602,1097.341204839104,0.7865078647820748,0.0,False
test_v3,test_v3_040,zero,20.0,J0_Current,MISMATCH_B01_S000_R00,25,1270,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,583305299.7887505,583305299.7887505,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,17279.466235786676,17761.795491933823,583305299.7887505,22591.03266981953,15634.555477142334,16306.91362953186,26,1270,25.998246856914943,1269.969884285981,0.5284661178261979,25,17881.723476409912,-17149.525339126587,584192873.867868,22628.890419910123,16527.49609375,-15456.6669921875,26,1270,25.998261824259426,1269.9950322149464,0.5276704436992478,,False
test_v3,test_v3_040,zero,20.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,25,1270,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,583305299.7887505,583305299.7887505,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,17279.466235786676,17761.795491933823,583305299.7887505,22591.03266981953,15634.555477142334,16306.91362953186,26,1270,25.998246856914943,1269.969884285981,0.5284661178261979,25,17881.723476409912,-17149.525339126587,584192873.867868,22628.890419910123,16527.49609375,-15456.6669921875,26,1270,25.998261824259426,1269.9950322149464,0.5276704436992478,,False
test_v3,test_v3_040,zero,20.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,25,1270,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,583305299.7887505,583305299.7887505,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,17279.466235786676,17761.795491933823,583305299.7887505,22591.03266981953,15634.555477142334,16306.91362953186,26,1270,25.998246856914943,1269.969884285981,0.5284661178261979,25,17881.723476409912,-17149.525339126587,584192873.867868,22628.890419910123,16527.49609375,-15456.6669921875,26,1270,25.998261824259426,1269.9950322149464,0.5276704436992478,,False
test_v3,test_v3_040,zero,20.0,J7_Deterministic_Safe_Expert_Selector,MISMATCH_B01_S000_R00,25,1270,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,583305299.7887505,583305299.7887505,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,17279.466235786676,17761.795491933823,583305299.7887505,22591.03266981953,15634.555477142334,16306.91362953186,26,1270,25.998246856914943,1269.969884285981,0.5284661178261979,25,17881.723476409912,-17149.525339126587,584192873.867868,22628.890419910123,16527.49609375,-15456.6669921875,26,1270,25.998261824259426,1269.9950322149464,0.5276704436992478,,True
