split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode,oracle_lambda
test_v3,test_v3_062,target_on,J5_Selective_Physics_Calibration,measured,0.011127419255424063,5777,43,43,519168,1e-06,dynamic,
test_v3,test_v3_062,target_off,J6_Joint_Phase_Surface,measured,0.011065782174556213,5745,36,36,519168,1e-06,dynamic,
test_v3,test_v3_062,target_on,J6_Joint_Phase_Surface,measured,0.011036889792899409,5730,37,37,519168,1e-06,dynamic,
test_v3,test_v3_062,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.011065782174556213,5745,36,36,519168,1e-06,dynamic,
test_v3,test_v3_062,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.011036889792899409,5730,37,37,519168,1e-06,dynamic,
test_v3,test_v3_062,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011202539447731755,5816,42,42,519168,1e-06,dynamic,0.0
test_v3,test_v3_062,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.011131271572978304,5779,43,43,519168,1e-06,dynamic,0.0
test_v3,test_v3_063,target_off,J0_Current,measured,0.010139299802761341,5264,31,31,519168,1e-06,dynamic,
test_v3,test_v3_063,target_on,J0_Current,measured,0.010162413708086786,5276,28,28,519168,1e-06,dynamic,
test_v3,test_v3_063,target_off,J5_Selective_Physics_Calibration,measured,0.010139299802761341,5264,31,31,519168,1e-06,dynamic,
test_v3,test_v3_063,target_on,J5_Selective_Physics_Calibration,measured,0.010162413708086786,5276,28,28,519168,1e-06,dynamic,
test_v3,test_v3_063,target_off,J6_Joint_Phase_Surface,measured,0.010139299802761341,5264,31,31,519168,1e-06,dynamic,
test_v3,test_v3_063,target_on,J6_Joint_Phase_Surface,measured,0.010162413708086786,5276,28,28,519168,1e-06,dynamic,
test_v3,test_v3_063,target_off,J7_Deterministic_Safe_Expert_Selector,measured,0.010139299802761341,5264,31,31,519168,1e-06,dynamic,
test_v3,test_v3_063,target_on,J7_Deterministic_Safe_Expert_Selector,measured,0.010162413708086786,5276,28,28,519168,1e-06,dynamic,
test_v3,test_v3_063,target_off,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.010139299802761341,5264,31,31,519168,1e-06,dynamic,0.0
test_v3,test_v3_063,target_on,Oracle_Safe_Lambda_0_EvaluationOnly,measured,0.010162413708086786,5276,28,28,519168,1e-06,dynamic,0.0
