metric,metric_direction,comparison,delay_error_ns,block_count,effective_block_count,expected_block_count,missing_block_count,duplicate_block_delay_count,unavailable_block_count,missing_blocks,source_classification,effect,effect_mean,ci_low,ci_high,recoverable_space,actual_recovered,recovery_ratio,status,reason
track_pd_after_confirmation,higher_is_better,A1_to_A3,-1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.0,0.0,0.0,0.0,0.0,0.0,,NOT_EVALUABLE,zero_recoverable_space
track_pd_after_confirmation,higher_is_better,A1_to_A2,1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.016666666666666666,0.016666666666666666,0.0,0.05,0.016666666666666666,0.016666666666666666,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_after_confirmation,higher_is_better,A1_to_A3,1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.016666666666666666,0.016666666666666666,0.0,0.05,0.016666666666666666,0.016666666666666666,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_after_confirmation,higher_is_better,A1_to_A2,2,15,15,15,0,45,0,,Formal-v2 confirmatory,0.016666666666666666,0.016666666666666666,0.0,0.05,0.016666666666666666,0.016666666666666666,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_after_confirmation,higher_is_better,A1_to_A3,2,15,15,15,0,45,0,,Formal-v2 confirmatory,0.016666666666666666,0.016666666666666666,0.0,0.05,0.016666666666666666,0.016666666666666666,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_after_confirmation,higher_is_better,A1_to_A2,4,15,15,15,0,45,0,,Formal-v2 confirmatory,0.1,0.1,0.016666666666666666,0.2,0.1,0.1,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_after_confirmation,higher_is_better,A1_to_A3,4,15,15,15,0,45,0,,Formal-v2 confirmatory,0.1,0.1,0.016666666666666666,0.2,0.1,0.1,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_after_confirmation,higher_is_better,A1_to_A2,8,15,15,15,0,45,0,,Formal-v2 confirmatory,0.2,0.2,0.06666666666666667,0.35,0.2,0.18333333333333332,0.9166666666666665,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_after_confirmation,higher_is_better,A1_to_A3,8,15,15,15,0,45,0,,Formal-v2 confirmatory,0.18333333333333332,0.18333333333333332,0.05,0.3333333333333333,0.2,0.18333333333333332,0.9166666666666665,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A2,-8,15,15,15,0,45,0,,Formal-v2 confirmatory,0.20000000000000004,0.20000000000000004,0.10666666666666667,0.30666666666666675,0.20000000000000004,0.0666666666666667,0.3333333333333334,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A3,-8,15,15,15,0,45,0,,Formal-v2 confirmatory,0.0666666666666667,0.0666666666666667,1.1009711660866142e-17,0.13333333333333336,0.20000000000000004,0.0666666666666667,0.3333333333333334,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A2,-4,15,15,15,0,45,0,,Formal-v2 confirmatory,0.013333333333333338,0.013333333333333338,-0.026666666666666675,0.05333333333333335,0.013333333333333338,7.401486830834377e-18,5.551115123125781e-16,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A3,-4,15,15,15,0,45,0,,Formal-v2 confirmatory,7.401486830834377e-18,7.401486830834377e-18,-0.05333333333333334,0.05333333333333335,0.013333333333333338,7.401486830834377e-18,5.551115123125781e-16,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A2,-2,15,15,15,0,45,0,,Formal-v2 confirmatory,-0.013333333333333338,-0.013333333333333338,-0.05333333333333335,0.026666666666666675,-0.013333333333333338,0.0,-0.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A3,-2,15,15,15,0,45,0,,Formal-v2 confirmatory,0.0,0.0,0.0,0.0,-0.013333333333333338,0.0,-0.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A2,-1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.0,0.0,0.0,0.0,0.0,0.0,,NOT_EVALUABLE,zero_recoverable_space
track_pd_all_visible,higher_is_better,A1_to_A3,-1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.0,0.0,0.0,0.0,0.0,0.0,,NOT_EVALUABLE,zero_recoverable_space
track_pd_all_visible,higher_is_better,A1_to_A2,1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.013333333333333338,0.013333333333333338,0.0,0.040000000000000015,0.013333333333333338,0.013333333333333338,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A3,1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.013333333333333338,0.013333333333333338,0.0,0.040000000000000015,0.013333333333333338,0.013333333333333338,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A2,2,15,15,15,0,45,0,,Formal-v2 confirmatory,0.013333333333333338,0.013333333333333338,0.0,0.040000000000000015,0.013333333333333338,0.013333333333333338,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A3,2,15,15,15,0,45,0,,Formal-v2 confirmatory,0.013333333333333338,0.013333333333333338,0.0,0.040000000000000015,0.013333333333333338,0.013333333333333338,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A2,4,15,15,15,0,45,0,,Formal-v2 confirmatory,0.08000000000000002,0.08000000000000002,0.013333333333333338,0.16000000000000003,0.08000000000000002,0.08000000000000002,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A3,4,15,15,15,0,45,0,,Formal-v2 confirmatory,0.08000000000000002,0.08000000000000002,0.013333333333333338,0.16000000000000003,0.08000000000000002,0.08000000000000002,1.0,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A2,8,15,15,15,0,45,0,,Formal-v2 confirmatory,0.16000000000000003,0.16000000000000003,0.05333333333333334,0.28,0.16000000000000003,0.14666666666666667,0.9166666666666665,passed,exact_duplicate_block_delay_rows_collapsed
track_pd_all_visible,higher_is_better,A1_to_A3,8,15,15,15,0,45,0,,Formal-v2 confirmatory,0.14666666666666667,0.14666666666666667,0.040000000000000015,0.26666666666666666,0.16000000000000003,0.14666666666666667,0.9166666666666665,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,-8,15,15,15,0,45,0,,Formal-v2 confirmatory,4.127753590837202,4.127753590837202,-1.052427041669795,9.749336456467672,4.127753590837202,1.2372225797616845,0.2997326639138718,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,-8,15,15,15,0,45,0,,Formal-v2 confirmatory,1.2372225797616845,1.2372225797616845,-1.9758039289883356,4.056221798478901,4.127753590837202,1.2372225797616845,0.2997326639138718,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,-4,15,15,15,0,45,0,,Formal-v2 confirmatory,-2.8635039355600194,-2.8635039355600194,-5.179443921607888,-0.6487644601301362,-2.8635039355600194,-1.346618549708133,0.4702694950006322,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,-4,15,15,15,0,45,0,,Formal-v2 confirmatory,-1.346618549708133,-1.346618549708133,-3.068989747845979,0.22977910748684652,-2.8635039355600194,-1.346618549708133,0.4702694950006322,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,-2,15,15,15,0,45,0,,Formal-v2 confirmatory,-4.3704928675072665,-4.3704928675072665,-8.091255688025917,-0.6495063912169469,-4.3704928675072665,0.33463214159778876,-0.07656622530736401,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,-2,15,15,15,0,45,0,,Formal-v2 confirmatory,0.33463214159778876,0.33463214159778876,-1.424651825466555,2.0107354934601562,-4.3704928675072665,0.33463214159778876,-0.07656622530736401,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,-1,15,15,15,0,45,0,,Formal-v2 confirmatory,-0.7736595213398159,-0.7736595213398159,-2.5666904119355536,1.0327039859681402,-0.7736595213398159,-0.368333352981086,0.4760923155746988,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,-1,15,15,15,0,45,0,,Formal-v2 confirmatory,-0.368333352981086,-0.368333352981086,-1.6187545604949758,0.9522213777220987,-0.7736595213398159,-0.368333352981086,0.4760923155746988,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,1,15,15,15,0,45,0,,Formal-v2 confirmatory,2.315672248836772,2.315672248836772,0.8840353999398887,3.658810106145839,2.315672248836772,0.6382414637715593,0.2756182201916382,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,1,15,15,15,0,45,0,,Formal-v2 confirmatory,0.6382414637715593,0.6382414637715593,-1.3007154115521464,2.6049106541421265,2.315672248836772,0.6382414637715593,0.2756182201916382,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,2,15,15,15,0,45,0,,Formal-v2 confirmatory,2.9351378756743953,2.9351378756743953,-0.06744394116358199,6.0436508062393886,2.9351378756743953,3.634472176998726,1.2382628452040425,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,2,15,15,15,0,45,0,,Formal-v2 confirmatory,3.634472176998726,3.634472176998726,0.23023043076064115,7.166765293228919,2.9351378756743953,3.634472176998726,1.2382628452040425,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,4,15,15,15,0,45,0,,Formal-v2 confirmatory,1.7205533954865864,1.7205533954865864,0.03393427960385728,3.9712343705965583,1.7205533954865864,3.349477808820756,1.94674447047515,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,4,15,15,15,0,45,0,,Formal-v2 confirmatory,3.349477808820756,3.349477808820756,-0.20758850494425699,7.237659827633404,1.7205533954865864,3.349477808820756,1.94674447047515,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A2,8,15,15,15,0,45,0,,Formal-v2 confirmatory,4.240626901735992,4.240626901735992,1.4293881134462516,7.091250088828393,4.240626901735992,-1.934235885987607,-0.45612026966951175,passed,exact_duplicate_block_delay_rows_collapsed
velocity_rmse_mps_ground_speed,lower_is_better,A1_to_A3,8,15,15,15,0,45,0,,Formal-v2 confirmatory,-1.934235885987607,-1.934235885987607,-7.235203940001254,3.137446683973552,4.240626901735992,-1.934235885987607,-0.45612026966951175,passed,exact_duplicate_block_delay_rows_collapsed
