scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,condition,role,metric,value,status,denominator,definition
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A0_Ideal,ON,false_track_count,285.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A0_Ideal,ON,unique_false_track_count,285.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A0_Ideal,ON,track_id_switch_count,0.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,position_rmse_m,100.93059625596413,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,6.402395683712559,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.05982531703517718,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,false_track_count,283.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,unique_false_track_count,283.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A1_Current_unknown_error,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,115.02118218613863,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,19.504971269120176,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.07393713522044812,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,false_track_count,290.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,290.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,114.66269241521175,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,11.578064522444405,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.0644339775319929,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,false_track_count,285.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,unique_false_track_count,285.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,position_rmse_m,67.21598545705629,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,5.188652454301404,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,angle_rmse_deg,0.023815178451899392,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,false_track_count,285.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,unique_false_track_count,285.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A0_Ideal,ON,track_id_switch_count,0.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.4,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,0.5,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,track_continuity,0.4,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,0.5,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,position_rmse_m,245.73755791307997,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,18.380131216243754,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.15898031942093854,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,false_track_count,253.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,unique_false_track_count,253.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A1_Current_unknown_error,ON,track_id_switch_count,1.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,124.3582105694207,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,14.00061344307335,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.08098584954283765,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,false_track_count,239.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,239.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A2_Known_error_correction_upper_bound,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,46.42699075072122,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,2.482188625413459,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.03055257971540507,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,false_track_count,275.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,unique_false_track_count,275.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,position_rmse_m,67.21598545705629,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,5.188652454301404,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,angle_rmse_deg,0.023815178451899392,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,false_track_count,285.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,unique_false_track_count,285.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,ON,track_id_switch_count,0.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.6,passed,5,track_pd_all_visible; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,0.75,passed,5,track_pd_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,ON,track_continuity,0.6,passed,,track_continuity; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,0.75,passed,,track_continuity_after_confirmation; higher values are better
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,ON,position_rmse_m,226.8043084388258,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,10.218499371856627,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
