scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,level,method,status,estimate_ns,truth_ns,error_ns,runtime_sec,fallback_reason,snr_db,bias_ns,rmse_ns,std_ns,ci95_low_ns,ci95_high_ns,outlier_rate,fallback_rate,fallback_count,finite_estimate_count,trials,mean_runtime_sec,random_seed_namespace,sampling_rate_hz,bandwidth_hz,pulse_samples
base__seed_303__v_p6d7__snr_p30__delay_p1ns,base,303,1.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,0.5775029175493848,1.0,-0.42249708245061524,0.0014783080259803683,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p1ns,base,303,1.0,6.7,30.0,level2,cross_correlation,ok,0.1923050463995523,1.0,-0.8076949536004477,1.151331709988881,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p1ns,base,303,1.0,6.7,30.0,level2,gcc_phat,ok,0.06510723806080905,1.0,-0.9348927619391909,1.592072134022601,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m1ns,base,303,-1.0,6.7,30.0,level2,D1_ordinary_LS,ok,-0.1364853969075664,-1.0,0.8635146030924337,0.00018808001186698675,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m1ns,base,303,-1.0,6.7,30.0,level2,D2_weighted_LS,ok,-0.11357026353866086,-1.0,0.8864297364613392,0.0001455470046494156,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m1ns,base,303,-1.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,-0.18909820887217735,-1.0,0.8109017911278227,0.0013521119835786521,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m1ns,base,303,-1.0,6.7,30.0,level2,cross_correlation,ok,-0.2560174441550432,-1.0,0.7439825558449569,1.0993153369927313,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m1ns,base,303,-1.0,6.7,30.0,level2,gcc_phat,ok,-0.12133143141138808,-1.0,0.878668568588612,1.594118706008885,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p2ns,base,303,2.0,6.7,30.0,level2,D1_ordinary_LS,ok,1.442631712083785,2.0,-0.557368287916215,0.00017711601685732603,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p2ns,base,303,2.0,6.7,30.0,level2,D2_weighted_LS,ok,1.44614965960235,2.0,-0.55385034039765,0.0001289950159844011,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p2ns,base,303,2.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,1.3843799563370112,2.0,-0.6156200436629888,0.0012479830184020102,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p2ns,base,303,2.0,6.7,30.0,level2,cross_correlation,ok,0.44560862357747005,2.0,-1.55439137642253,1.1621289189788513,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p2ns,base,303,2.0,6.7,30.0,level2,gcc_phat,ok,0.08505022324866021,2.0,-1.9149497767513397,1.6108132690133061,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m2ns,base,303,-2.0,6.7,30.0,level2,D1_ordinary_LS,ok,-0.0724458344893551,-2.0,1.927554165510645,0.00020386601681821048,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m2ns,base,303,-2.0,6.7,30.0,level2,D2_weighted_LS,ok,-0.05073448923908214,-2.0,1.9492655107609178,0.00012934498954564333,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m2ns,base,303,-2.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,-0.11369647491595448,-2.0,1.8863035250840454,0.0012372320052236319,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m2ns,base,303,-2.0,6.7,30.0,level2,cross_correlation,ok,-0.5075029513982371,-2.0,1.4924970486017628,1.1122160910163075,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m2ns,base,303,-2.0,6.7,30.0,level2,gcc_phat,ok,-0.12706217787059332,-2.0,1.8729378221294066,1.8157032610033639,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p4ns,base,303,4.0,6.7,30.0,level2,D1_ordinary_LS,ok,2.933816271958409,4.0,-1.0661837280415911,0.0016571159940212965,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p4ns,base,303,4.0,6.7,30.0,level2,D2_weighted_LS,ok,2.9274945783423916,4.0,-1.0725054216576084,0.0001422660134267062,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p4ns,base,303,4.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,2.90748763912392,4.0,-1.0925123608760798,0.0025869800010696054,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p4ns,base,303,4.0,6.7,30.0,level2,cross_correlation,ok,1.0331559440278688,4.0,-2.966844055972131,1.2781011819897685,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p4ns,base,303,4.0,6.7,30.0,level2,gcc_phat,ok,0.08314303444529836,4.0,-3.9168569655547016,1.6436484979931265,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m4ns,base,303,-4.0,6.7,30.0,level2,D1_ordinary_LS,ok,-0.17036086201098533,-4.0,3.8296391379890147,0.00025848200311884284,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m4ns,base,303,-4.0,6.7,30.0,level2,D2_weighted_LS,ok,-0.15792599205300573,-4.0,3.8420740079469944,0.00014296500012278557,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m4ns,base,303,-4.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,-0.20907850684079904,-4.0,3.790921493159201,0.0014260839961934835,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m4ns,base,303,-4.0,6.7,30.0,level2,cross_correlation,ok,-1.0888002232318585,-4.0,2.9111997767681412,1.1688647030096035,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m4ns,base,303,-4.0,6.7,30.0,level2,gcc_phat,ok,-0.11755112552183229,-4.0,3.8824488744781678,1.4582254199776798,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p8ns,base,303,8.0,6.7,30.0,level2,D1_ordinary_LS,ok,5.3374983955984785,8.0,-2.6625016044015215,0.00019283100846223533,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p8ns,base,303,8.0,6.7,30.0,level2,D2_weighted_LS,ok,5.328402321876067,8.0,-2.6715976781239332,0.00013639897224493325,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p8ns,base,303,8.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,5.29521175191175,8.0,-2.70478824808825,0.00135037797736004,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p8ns,base,303,8.0,6.7,30.0,level2,cross_correlation,ok,2.5371590095189256,8.0,-5.462840990481075,1.109212346986169,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_p8ns,base,303,8.0,6.7,30.0,level2,gcc_phat,ok,0.3799763798889048,8.0,-7.620023620111096,1.6466249109944329,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m8ns,base,303,-8.0,6.7,30.0,level2,D1_ordinary_LS,ok,-1.2069491171271503,-8.0,6.7930508828728495,0.00027370700263418257,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m8ns,base,303,-8.0,6.7,30.0,level2,D2_weighted_LS,ok,-1.219369536048691,-8.0,6.780630463951309,0.00014827298582531512,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m8ns,base,303,-8.0,6.7,30.0,level2,D3_Huber_weighted_LS,ok,-1.203374851344447,-8.0,6.7966251486555525,0.0016378439904656261,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m8ns,base,303,-8.0,6.7,30.0,level2,cross_correlation,ok,-2.569903208485748,-8.0,5.430096791514252,1.0453750800224952,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p30__delay_m8ns,base,303,-8.0,6.7,30.0,level2,gcc_phat,ok,-0.4177127669906291,-8.0,7.582287233009371,1.6071427169954404,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p0ns,base,303,0.0,6.7,35.0,level2,D1_ordinary_LS,ok,-0.20086586518243718,0.0,-0.20086586518243718,0.0001818670134525746,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p0ns,base,303,0.0,6.7,35.0,level2,D2_weighted_LS,ok,-0.18399017447312369,0.0,-0.18399017447312369,0.00013451400445774198,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p0ns,base,303,0.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-0.27568404507841654,0.0,-0.27568404507841654,0.0013769879878964275,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p0ns,base,303,0.0,6.7,35.0,level2,cross_correlation,ok,-0.03230636654742368,0.0,-0.03230636654742368,1.0829569380148314,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p0ns,base,303,0.0,6.7,35.0,level2,gcc_phat,ok,-0.03226597699457629,0.0,-0.03226597699457629,2.0710806389979552,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p1ns,base,303,1.0,6.7,35.0,level2,D1_ordinary_LS,ok,0.6439489150276227,1.0,-0.35605108497237725,0.00017928698798641562,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p1ns,base,303,1.0,6.7,35.0,level2,D2_weighted_LS,ok,0.6537263738354662,1.0,-0.34627362616453383,0.00013130498700775206,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p1ns,base,303,1.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,0.5775029175493848,1.0,-0.42249708245061524,0.0013313450035639107,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p1ns,base,303,1.0,6.7,35.0,level2,cross_correlation,ok,0.1923050463995523,1.0,-0.8076949536004477,1.0870459870202467,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p1ns,base,303,1.0,6.7,35.0,level2,gcc_phat,ok,0.06510723806080905,1.0,-0.9348927619391909,2.043542335013626,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m1ns,base,303,-1.0,6.7,35.0,level2,D1_ordinary_LS,ok,-0.1364853969075664,-1.0,0.8635146030924337,0.0008293800055980682,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m1ns,base,303,-1.0,6.7,35.0,level2,D2_weighted_LS,ok,-0.11357026353866086,-1.0,0.8864297364613392,0.00013842800399288535,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m1ns,base,303,-1.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-0.18909820887217735,-1.0,0.8109017911278227,0.06421772899921052,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m1ns,base,303,-1.0,6.7,35.0,level2,cross_correlation,ok,-0.2560174441550432,-1.0,0.7439825558449569,1.1467908390040975,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m1ns,base,303,-1.0,6.7,35.0,level2,gcc_phat,ok,-0.12133143141138808,-1.0,0.878668568588612,2.024754051992204,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p2ns,base,303,2.0,6.7,35.0,level2,D1_ordinary_LS,ok,1.442631712083785,2.0,-0.557368287916215,0.00020310102263465524,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p2ns,base,303,2.0,6.7,35.0,level2,D2_weighted_LS,ok,1.44614965960235,2.0,-0.55385034039765,0.00012837001122534275,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p2ns,base,303,2.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,1.3843799563370112,2.0,-0.6156200436629888,0.00164003498503007,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p2ns,base,303,2.0,6.7,35.0,level2,cross_correlation,ok,0.44560862357747005,2.0,-1.55439137642253,1.0834128069982398,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p2ns,base,303,2.0,6.7,35.0,level2,gcc_phat,ok,0.08505022324866021,2.0,-1.9149497767513397,2.025202808988979,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,level2,D1_ordinary_LS,ok,-0.0724458344893551,-2.0,1.927554165510645,0.000597289006691426,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,level2,D2_weighted_LS,ok,-0.05073448923908214,-2.0,1.9492655107609178,0.00017432597815059125,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-0.11369647491595448,-2.0,1.8863035250840454,0.0026356290036346763,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,level2,cross_correlation,ok,-0.5075029513982371,-2.0,1.4924970486017628,1.0886360100121237,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m2ns,base,303,-2.0,6.7,35.0,level2,gcc_phat,ok,-0.12706217787059332,-2.0,1.8729378221294066,2.0250200850132387,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,level2,D1_ordinary_LS,ok,2.933816271958409,4.0,-1.0661837280415911,0.0001698549895081669,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,level2,D2_weighted_LS,ok,2.9274945783423916,4.0,-1.0725054216576084,0.00013067401596345007,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,2.90748763912392,4.0,-1.0925123608760798,0.0013078580086585134,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,level2,cross_correlation,ok,1.0331559440278688,4.0,-2.966844055972131,1.1139241160126403,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p4ns,base,303,4.0,6.7,35.0,level2,gcc_phat,ok,0.08314303444529836,4.0,-3.9168569655547016,1.593649866990745,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,level2,D1_ordinary_LS,ok,-0.17036086201098533,-4.0,3.8296391379890147,0.0018906850018538535,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,level2,D2_weighted_LS,ok,-0.15792599205300573,-4.0,3.8420740079469944,0.00014415301848202944,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-0.20907850684079904,-4.0,3.790921493159201,0.002683876984519884,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,level2,cross_correlation,ok,-1.0888002232318585,-4.0,2.9111997767681412,1.2448715660138987,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m4ns,base,303,-4.0,6.7,35.0,level2,gcc_phat,ok,-0.11755112552183229,-4.0,3.8824488744781678,1.815883777977433,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p8ns,base,303,8.0,6.7,35.0,level2,D1_ordinary_LS,ok,5.3374983955984785,8.0,-2.6625016044015215,0.00025764599558897316,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p8ns,base,303,8.0,6.7,35.0,level2,D2_weighted_LS,ok,5.328402321876067,8.0,-2.6715976781239332,0.0001496699987910688,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p8ns,base,303,8.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,5.29521175191175,8.0,-2.70478824808825,0.0014076590014155954,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p8ns,base,303,8.0,6.7,35.0,level2,cross_correlation,ok,2.5371590095189256,8.0,-5.462840990481075,1.1271210680133663,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_p8ns,base,303,8.0,6.7,35.0,level2,gcc_phat,ok,0.3799763798889048,8.0,-7.620023620111096,1.239629931980744,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m8ns,base,303,-8.0,6.7,35.0,level2,D1_ordinary_LS,ok,-1.2069491171271503,-8.0,6.7930508828728495,0.0009875599935185164,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m8ns,base,303,-8.0,6.7,35.0,level2,D2_weighted_LS,ok,-1.219369536048691,-8.0,6.780630463951309,0.0001431749842595309,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m8ns,base,303,-8.0,6.7,35.0,level2,D3_Huber_weighted_LS,ok,-1.203374851344447,-8.0,6.7966251486555525,0.0015118610172066838,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m8ns,base,303,-8.0,6.7,35.0,level2,cross_correlation,ok,-2.569903208485748,-8.0,5.430096791514252,1.0936101870029233,,,,,,,,,,,,,,,,,
base__seed_303__v_p6d7__snr_p35__delay_m8ns,base,303,-8.0,6.7,35.0,level2,gcc_phat,ok,-0.4177127669906291,-8.0,7.582287233009371,1.4978464230080135,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p0ns,base,303,0.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.20086586518243718,0.0,-0.20086586518243718,0.08188725600484759,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p0ns,base,303,0.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.18399017447312369,0.0,-0.18399017447312369,0.00022901099873706698,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p0ns,base,303,0.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.27568404507841654,0.0,-0.27568404507841654,0.04327996799838729,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p0ns,base,303,0.0,12.0,30.0,level2,cross_correlation,ok,-0.03230636654742368,0.0,-0.03230636654742368,1.1075844459992368,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p0ns,base,303,0.0,12.0,30.0,level2,gcc_phat,ok,-0.03226597699457629,0.0,-0.03226597699457629,1.4417336999904364,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p1ns,base,303,1.0,12.0,30.0,level2,D1_ordinary_LS,ok,0.6439489150276227,1.0,-0.35605108497237725,0.00029445200925692916,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p1ns,base,303,1.0,12.0,30.0,level2,D2_weighted_LS,ok,0.6537263738354662,1.0,-0.34627362616453383,0.0001428260002285242,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p1ns,base,303,1.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,0.5775029175493848,1.0,-0.42249708245061524,0.0013631659967359155,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p1ns,base,303,1.0,12.0,30.0,level2,cross_correlation,ok,0.1923050463995523,1.0,-0.8076949536004477,1.087895197008038,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p1ns,base,303,1.0,12.0,30.0,level2,gcc_phat,ok,0.06510723806080905,1.0,-0.9348927619391909,1.4699956660042517,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m1ns,base,303,-1.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.1364853969075664,-1.0,0.8635146030924337,0.03495098600978963,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m1ns,base,303,-1.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.11357026353866086,-1.0,0.8864297364613392,0.00020225998014211655,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m1ns,base,303,-1.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.18909820887217735,-1.0,0.8109017911278227,0.0019800060254056007,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m1ns,base,303,-1.0,12.0,30.0,level2,cross_correlation,ok,-0.2560174441550432,-1.0,0.7439825558449569,1.3547083649900742,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m1ns,base,303,-1.0,12.0,30.0,level2,gcc_phat,ok,-0.12133143141138808,-1.0,0.878668568588612,1.3009364209719934,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p2ns,base,303,2.0,12.0,30.0,level2,D1_ordinary_LS,ok,1.442631712083785,2.0,-0.557368287916215,0.00019206400611437857,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p2ns,base,303,2.0,12.0,30.0,level2,D2_weighted_LS,ok,1.44614965960235,2.0,-0.55385034039765,0.0001348639780189842,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p2ns,base,303,2.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,1.3843799563370112,2.0,-0.6156200436629888,0.0012540729949250817,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p2ns,base,303,2.0,12.0,30.0,level2,cross_correlation,ok,0.44560862357747005,2.0,-1.55439137642253,1.0902485779952258,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p2ns,base,303,2.0,12.0,30.0,level2,gcc_phat,ok,0.08505022324866021,2.0,-1.9149497767513397,1.207451708993176,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m2ns,base,303,-2.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.0724458344893551,-2.0,1.927554165510645,0.00022069900296628475,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m2ns,base,303,-2.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.05073448923908214,-2.0,1.9492655107609178,0.00017076198128052056,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m2ns,base,303,-2.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.11369647491595448,-2.0,1.8863035250840454,0.060941770003410056,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m2ns,base,303,-2.0,12.0,30.0,level2,cross_correlation,ok,-0.5075029513982371,-2.0,1.4924970486017628,1.091416766983457,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m2ns,base,303,-2.0,12.0,30.0,level2,gcc_phat,ok,-0.12706217787059332,-2.0,1.8729378221294066,1.3256335110054351,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p4ns,base,303,4.0,12.0,30.0,level2,D1_ordinary_LS,ok,2.933816271958409,4.0,-1.0661837280415911,0.00026009700377471745,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p4ns,base,303,4.0,12.0,30.0,level2,D2_weighted_LS,ok,2.9274945783423916,4.0,-1.0725054216576084,0.00019430401152931154,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p4ns,base,303,4.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,2.90748763912392,4.0,-1.0925123608760798,0.03993717301636934,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p4ns,base,303,4.0,12.0,30.0,level2,cross_correlation,ok,1.0331559440278688,4.0,-2.966844055972131,1.0897153510013595,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p4ns,base,303,4.0,12.0,30.0,level2,gcc_phat,ok,0.08314303444529836,4.0,-3.9168569655547016,1.3096616689872462,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m4ns,base,303,-4.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.17036086201098533,-4.0,3.8296391379890147,0.00017139498959295452,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m4ns,base,303,-4.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.15792599205300573,-4.0,3.8420740079469944,0.00012550700921565294,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m4ns,base,303,-4.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.20907850684079904,-4.0,3.790921493159201,0.0012516540009528399,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m4ns,base,303,-4.0,12.0,30.0,level2,cross_correlation,ok,-1.0888002232318585,-4.0,2.9111997767681412,1.13131971101393,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m4ns,base,303,-4.0,12.0,30.0,level2,gcc_phat,ok,-0.11755112552183229,-4.0,3.8824488744781678,1.5608849099953659,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,level2,D1_ordinary_LS,ok,5.3374983955984785,8.0,-2.6625016044015215,0.00017656199634075165,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,level2,D2_weighted_LS,ok,5.328402321876067,8.0,-2.6715976781239332,0.00012837100075557828,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,5.29521175191175,8.0,-2.70478824808825,0.001258283999050036,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,level2,cross_correlation,ok,2.5371590095189256,8.0,-5.462840990481075,1.0571029240090866,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,level2,gcc_phat,ok,0.3799763798889048,8.0,-7.620023620111096,1.19669891599915,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,level2,D1_ordinary_LS,ok,-1.2069491171271503,-8.0,6.7930508828728495,0.001974165003048256,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,level2,D2_weighted_LS,ok,-1.219369536048691,-8.0,6.780630463951309,0.0001421289925929159,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-1.203374851344447,-8.0,6.7966251486555525,0.003177200007485226,,,,,,,,,,,,,,,,,
